0,tahminler
19016192,1
21692928,1
24873216,1
28220160,1
31855872,1
35569152,1
39296000,1
43088384,1
46738688,1
49932800,1
53114368,1
55841024,1
58050560,1
59932928,1
61456640,1
62491648,1
63125760,1
63498752,1
63384320,1
63056640,1
62384384,1
61242880,1
60313088,1
59036672,1
57494784,1
56120832,1
54676992,1
53238016,1
51832576,1
50471168,1
49327616,1
48003072,1
46692352,1
45367296,1
43937536,1
42096128,1
39968512,1
37833984,1
35084288,1
32364800,1
29265408,1
25812992,1
22622464,1
19049984,1
15498752,1
12011264,1
8701952,1
5045248,1
2266624,1
-765696,1
-3662080,1
-6305024,1
-8661760,1
-10726144,1
-12468224,1
-14189056,1
-16015616,1
-17742080,1
-19271168,1
-20966400,1
-22594304,1
-24461824,1
-26275840,1
-28178432,1
-30142976,1
-32069376,1
-33972992,1
-35802880,1
-50055936,1
-51546112,1
-53034240,1
-54502144,1
-56094464,1
-57745152,1
-59266304,1
-60716288,1
-62271488,1
-63790080,1
-65331456,1
-66929664,1
-68140544,1
-69332736,1
-70686976,1
-71818752,1
-72813568,1
-73868288,1
-74730496,1
-75736576,1
-76769536,1
-77580288,1
-78166016,1
-78660352,1
-79130880,1
-79389440,1
-79224576,1
-79033344,1
-78614784,1
-77868800,1
-76860928,1
-75581440,1
-74103040,1
-72295168,1
-70356736,1
-68387328,1
-66381056,1
-64456448,1
-62341120,1
-60701440,1
-58924544,1
-57462272,1
-56028672,1
-54896384,1
-53904384,1
-52948480,1
-52155904,1
-51643136,1
-50935296,1
-50431488,1
-49829632,1
-49197568,1
-48230400,1
-47422464,1
-20047616,1
-19467776,1
-19334400,1
-19678464,1
-20177152,1
-21081856,1
-22260992,1
-23837184,1
-25326336,1
-26962432,1
-28506880,1
-29806336,1
-30931200,1
-31786496,1
-32109056,1
-32110336,1
-31373312,1
-30435328,1
-28781568,1
-26753280,1
-24191744,1
-21548288,1
-18661888,1
-15431424,1
-12420864,1
-9241344,1
-6389760,1
-3768576,1
-1516544,1
705024,1
2240256,1
3813888,1
5052416,1
5862656,1
6641152,1
7254272,1
7805440,1
8289792,1
8722944,1
9217280,1
9735168,1
10312448,1
10901760,1
11565056,1
12384000,1
13168384,1
14167040,1
15046912,1
16008448,1
16983552,1
18061568,1
18895616,1
19815680,1
20313344,1
20791808,1
21306112,1
21283840,1
21449984,1
21369856,1
21287424,1
20903680,1
20829440,1
20711680,1
20495872,1
20393728,1
20513024,1
21000704,1
21766144,1
22553600,1
23737344,1
25196288,1
26907648,1
28839168,1
30900224,1
33117952,1
39186176,1
37608960,1
35778048,1
34384384,1
32930048,1
31556864,1
30519296,1
29654272,1
29145344,1
28749568,1
28632320,1
28685568,1
28835072,1
29047296,1
29248000,1
29585408,1
29816576,1
29958400,1
30151936,1
30116864,1
30010112,1
29787392,1
29302528,1
28786688,1
27931392,1
26928896,1
25609984,1
24303104,1
22674944,1
20900096,1
18934272,1
17066752,1
15109120,1
13295360,1
11611136,1
9874176,1
8286464,1
7118080,1
6106624,1
5523968,1
5213952,1
5375744,1
5937152,1
6765568,1
7796992,1
9328384,1
10972416,1
12826112,1
14710016,1
16463360,1
18419712,1
20239872,1
21532928,1
22796032,1
23899904,1
24559616,1
24957952,1
24951040,1
25035008,1
24561920,1
24121344,1
23501312,1
22796288,1
22108160,1
21462528,1
20846848,1
20485888,1
19961088,1
19787264,1
19485440,1
19428096,1
19289344,1
19248640,1
18978816,1
18863616,1
18788352,1
18250496,1
17915392,1
17536768,1
16875264,1
16217344,1
15433984,1
10898944,1
11301120,1
11530496,1
11799808,1
12003584,1
11975936,1
12001280,1
11838464,1
11460608,1
11088640,1
10563840,1
9985536,1
9345024,1
8503040,1
7619840,1
6662400,1
5860608,1
4780288,1
3932928,1
2719232,1
1589760,1
641792,1
-581120,1
-1597440,1
-2478592,1
-3542016,1
-4109312,1
-4868608,1
-5393408,1
-6146048,1
-6787840,1
-7317504,1
-8134400,1
-9091328,1
-9995776,1
-11418112,1
-12812032,1
-14505728,1
-16325120,1
-18450944,1
-20869120,1
-23433472,1
-25923584,1
-28851968,1
-31775232,1
-34630144,1
-37459456,1
-40155904,1
-42702592,1
-45022464,1
-46959872,1
-49073408,1
-50735360,1
-51996672,1
-53392640,1
-54417152,1
-55086080,1
-55809536,1
-56282368,1
-56740608,1
-57127424,1
-57390592,1
-57629952,1
-58099200,1
-58356736,1
-58755840,1
-59175424,1
-59649280,1
-59881216,1
-60287744,1
-60446976,1
-60440832,1
-39839744,1
-38010368,1
-36182528,1
-34381056,1
-32790272,1
-31458048,1
-29945344,1
-28637696,1
-27328768,1
-26102784,1
-24963840,1
-23877120,1
-22871296,1
-21577472,1
-20452096,1
-19470848,1
-18182656,1
-16693504,1
-15129088,1
-13573376,1
-11655168,1
-9580544,1
-7365376,1
-5141760,1
-2569216,1
46336,1
2497792,1
4978176,1
7414784,1
9808896,1
12225792,1
14457600,1
16358144,1
18090496,1
19762432,1
21149952,1
22357248,1
23158016,1
23731968,1
23991552,1
24112384,1
24022784,1
23811072,1
23418368,1
23143680,1
22687232,1
22260224,1
21662720,1
21157120,1
20725760,1
20079360,1
19471872,1
19037440,1
18417408,1
18017280,1
17553920,1
17077760,1
16589312,1
16084224,1
15511552,1
15030016,1
14540800,1
13905920,1
13377792,1
12824576,1
12375552,1
11859712,1
11317504,1
10766592,1
10093056,1
9261056,1
8572416,1
7627008,1
6657536,1
5837568,1
-10765568,1
-11482112,1
-11829248,1
-12400128,1
-12566528,1
-12564224,1
-12815360,1
-12701952,1
-12499456,1
-12416000,1
-12204800,1
-12091904,1
-11731456,1
-11621632,1
-11543040,1
-11495168,1
-11337984,1
-11146240,1
-10773504,1
-10310912,1
-9848320,1
-9080832,1
-8173824,1
-7193344,1
-6048256,1
-4711168,1
-3181568,1
-1502208,1
196864,1
2034944,1
4068352,1
5966848,1
8004352,1
10326784,1
12574464,1
14880256,1
17368320,1
20154368,1
22601728,1
25247488,1
28293376,1
31115264,1
33897728,1
36775424,1
39603712,1
42533376,1
45699584,1
48577792,1
51399936,1
54285312,1
56933632,1
59515136,1
61900288,1
64235264,1
66186240,1
68249856,1
70051072,1
71933184,1
73329152,1
74682624,1
75749120,1
76791040,1
77430272,1
77882880,1
77923840,1
77808640,1
77542912,1
76820480,1
76084480,1
75023360,1
73623296,1
72175872,1
70452224,1
29644800,1
26276864,1
22942720,1
19390208,1
15664384,1
12107776,1
8204544,1
4358912,1
575488,1
-3311616,1
-7131392,1
-10956288,1
-14663936,1
-18235648,1
-21558272,1
-24751104,1
-27680000,1
-30400512,1
-32823808,1
-35096064,1
-37338880,1
-39316736,1
-41134848,1
-43028736,1
-44590336,1
-46159104,1
-47778816,1
-49332992,1
-50865408,1
-52620288,1
-54101504,1
-55812864,1
-57345024,1
-59195392,1
-60774144,1
-62336256,1
-63859712,1
-65275136,1
-66475520,1
-67634688,1
-68417792,1
-69070336,1
-69275904,1
-69367808,1
-69285632,1
-68971520,1
-68370944,1
-67769344,1
-66996736,1
-65899776,1
-64786688,1
-63481600,1
-62306816,1
-60844800,1
-59179008,1
-57453568,1
-55705600,1
-53787648,1
-51576832,1
-49288960,1
1880064,1
6024960,1
10428672,1
14664960,1
19234816,1
23676928,1
27917056,1
32267776,1
36315904,1
40299008,1
44198144,1
48017920,1
51649792,1
54817280,1
57814016,1
60588800,1
62944512,1
64993280,1
66754816,1
68070144,1
68935424,1
69542144,1
69498368,1
69040384,1
68439296,1
67203584,1
65833984,1
63982848,1
61822976,1
59603968,1
56920576,1
54274304,1
51376384,1
48479488,1
45378304,1
42508032,1
39473152,1
36669952,1
33858560,1
31056896,1
28148480,1
25514752,1
22744832,1
20104448,1
17422336,1
14502656,1
11618816,1
8674560,1
5745920,1
2553856,1
-926208,1
-4737536,1
-8580608,1
-12953344,1
-17500672,1
-22163712,1
-27057152,1
-32097280,1
-37262848,1
-42201600,1
-47218944,1
-52421632,1
-57304064,1
-62154496,1
-67045632,1
-71328000,1
-75640832,1
-79964160,1
-83813120,1
-85537024,1
-80518912,1
-75235840,1
-69628416,1
-64080384,1
-58241280,1
-52600320,1
-46744832,1
-40720128,1
-34676992,1
-28783104,1
-22334720,1
-15970048,1
-9362688,1
-3111424,1
3301120,1
9395712,1
15496192,1
21479168,1
27835392,1
33655040,1
39646976,1
45601792,1
51431424,1
57122560,1
62381312,1
67478528,1
72460032,1
77133312,1
79424000,1
75343104,1
71421440,1
67328512,1
62906880,1
58475264,1
54016256,1
49179904,1
44379648,1
39100672,1
33865472,1
28606208,1
23174144,1
17644288,1
12176640,1
6241280,1
610304,1
-5122560,1
-11348992,1
-17370624,1
-23424256,1
-29559808,1
-35799552,1
-42000384,1
-48199424,1
-54369024,1
-60431104,1
-66470144,1
-72321280,1
-78195712,1
-83785216,1
-85714688,1
-82718720,1
-79736064,1
-77121024,1
-74348288,1
-72041728,1
-69567488,1
-67196928,1
-64938752,1
-62911232,1
-60668928,1
-58464768,1
-56034048,1
-53386240,1
-50835200,1
-48170240,1
-45323776,1
-42394112,1
-39220480,1
-36155392,1
-32882176,1
-29606656,1
-26001664,1
-22514176,1
-19002624,1
-15615744,1
-11992064,1
-8584704,1
-5281536,1
-1985024,1
1003264,1
3905792,1
6505472,1
8938496,1
10927104,1
13019392,1
14780928,1
16102656,1
17301504,1
18047232,1
18706432,1
18864128,1
18784256,1
18633216,1
18283008,1
17680384,1
17255168,1
16632576,1
16094208,1
15587328,1
15264768,1
14856448,1
14629888,1
14437376,1
14225920,1
14029056,1
13721344,1
-12048640,1
-15241472,1
-18286848,1
-21086208,1
-23823872,1
-26242048,1
-28585728,1
-30482688,1
-32163072,1
-33675008,1
-35025152,1
-36183040,1
-37091328,1
-37632768,1
-38216960,1
-38770688,1
-39095552,1
-39398656,1
-39664384,1
-39852288,1
-39687680,1
-39423488,1
-39043328,1
-38228480,1
-37198080,1
-35995648,1
-34310656,1
-31955456,1
-29787136,1
-26897920,1
-23918848,1
-20776704,1
-17150976,1
-13268736,1
-9391360,1
-5442560,1
-1588224,1
2251520,1
5826560,1
9259264,1
12646656,1
15949312,1
19100160,1
21943808,1
24620800,1
27321344,1
29912064,1
32573952,1
34912768,1
37430272,1
39803136,1
42526208,1
44953088,1
47432960,1
50187264,1
53005824,1
55707648,1
58457088,1
61215232,1
64153344,1
66869760,1
69934848,1
72917504,1
75923968,1
78855168,1
77610752,1
73635840,1
69445376,1
65317632,1
61066240,1
56979712,1
53040640,1
48889600,1
44888320,1
41136128,1
37565952,1
34185728,1
30937600,1
27953152,1
25036800,1
22428160,1
19913216,1
17659392,1
15225856,1
13050624,1
11304448,1
9096192,1
7538432,1
5916672,1
4172800,1
2886400,1
1561088,1
123904,1
-906752,1
-2182400,1
-3312384,1
-4501504,1
-5389056,1
-6432512,1
-7430144,1
-8361984,1
-9284352,1
-10313984,1
-11570432,1
-12541952,1
-13671424,1
-24770304,1
-25575680,1
-26270464,1
-27073280,1
-27919360,1
-28539136,1
-29360640,1
-29879808,1
-30466560,1
-31033600,1
-31375360,1
-31493120,1
-31771648,1
-31753728,1
-31378176,1
-30959872,1
-30535680,1
-29918464,1
-29076992,1
-28094976,1
-27057408,1
-25952256,1
-24492288,1
-23025152,1
-21277952,1
-19644928,1
-17863168,1
-16135936,1
-14019328,1
-12027136,1
-10254592,1
-8411648,1
-6807296,1
-5358080,1
-3977216,1
-2920960,1
-2076672,1
-1530368,1
-1282560,1
-1271040,1
-1796864,1
-2788352,1
-3795968,1
-5253376,1
-7041536,1
-9189376,1
-11621376,1
-14350080,1
-17349888,1
-20758528,1
-24274944,1
-28077056,1
-31896832,1
-35733248,1
-39790336,1
-44032256,1
-48029696,1
-52080640,1
-56170752,1
-60069632,1
-63871232,1
-86036224,1
-83366144,1
-80731392,1
-77932288,1
-74389504,1
-70961152,1
-67115008,1
-63064320,1
-58989312,1
-54696704,1
-50173952,1
-45716224,1
24708096,1
30203392,1
35591680,1
40833792,1
46215168,1
51717120,1
56783872,1
62230272,1
67465472,1
72418560,1
76997632,1
80394752,1
79152640,1
77675776,1
76340736,1
75005696,1
73346816,1
71693824,1
70000128,1
67981056,1
65723648,1
63290112,1
60558336,1
57798400,1
54647808,1
51642624,1
48282112,1
44971008,1
41613056,1
38445056,1
35120640,1
31805696,1
28687616,1
25649408,1
22610432,1
19840256,1
17128192,1
14333952,1
11877120,1
9239040,1
6521344,1
3988224,1
1163776,1
-1632256,1
-4647168,1
-7895040,1
-42373120,1
-42632704,1
-42868224,1
-42776832,1
-42621952,1
-42437120,1
-42272000,1
-42160384,1
-42217472,1
-42360832,1
-42569728,1
-43046912,1
-43458048,1
-44057856,1
-44783104,1
-45416192,1
-45933824,1
-46464512,1
-46724864,1
-47079680,1
-47098880,1
-46766080,1
-46152704,1
-45424640,1
-44353536,1
-42856192,1
-41300480,1
-39601920,1
-37661696,1
-35635712,1
-33643520,1
-31712000,1
-29557248,1
-27713792,1
-26128896,1
-24632320,1
-23324416,1
-22425088,1
-21808128,1
-21266432,1
-21398016,1
-21843456,1
-22597632,1
-23612672,1
-25067520,1
-26538240,1
-28157952,1
-30038272,1
-31787520,1
-33550080,1
-35425792,1
-37289472,1
-38871552,1
-40581120,1
-42031616,1
-51136768,1
-51440128,1
-51675904,1
-51905280,1
-51872768,1
-51551488,1
-51287552,1
-50803200,1
-50034688,1
-49223936,1
-48296192,1
-47269376,1
-45986048,1
-44753152,1
-43666944,1
-42294528,1
-41296640,1
-40227072,1
-39241984,1
-38662656,1
-38120704,1
-37865472,1
-37511168,1
-37489920,1
-37561600,1
-37607424,1
-38055936,1
-38166528,1
-38573056,1
-38727936,1
-39073792,1
-39149824,1
-39030272,1
-38921472,1
-38590720,1
-38072064,1
-37417216,1
-36583936,1
-35436032,1
-34290688,1
-33054208,1
-31470080,1
-29768192,1
-27881984,1
-26018048,1
-23989504,1
-21794048,1
-19625728,1
-17425152,1
-15118336,1
-12855808,1
-10411008,1
-8123904,1
-5698048,1
-3150336,1
-407552,1
2258432,1
4879872,1
7740416,1
55200000,1
58446336,1
61459200,1
64397568,1
66703360,1
68621568,1
70237184,1
71329536,1
72404992,1
72799744,1
72877824,1
72780544,1
72390400,1
71824128,1
71096320,1
70327808,1
69473792,1
68616192,1
67820288,1
67126272,1
66400000,1
65841408,1
65212928,1
64615424,1
64059392,1
63621120,1
63052288,1
62439936,1
61621504,1
60669952,1
59889920,1
58713856,1
57608704,1
56283392,1
54893312,1
53468928,1
52206592,1
50660352,1
49168640,1
47675648,1
46407168,1
44996864,1
43843584,1
42765824,1
41792512,1
40843776,1
39959552,1
39265536,1
38694912,1
38032640,1
37624320,1
37214464,1
36668160,1
36276736,1
36041984,1
35773952,1
35270912,1
34907136,1
34581760,1
34198272,1
33541376,1
32928512,1
32127488,1
31227648,1
30155776,1
29017344,1
27684096,1
26312960,1
24947456,1
23420160,1
21975552,1
20699392,1
19346432,1
18150656,1
17131776,1
16143360,1
15842816,1
16320256,1
16836096,1
17267200,1
17952768,1
18364928,1
19214848,1
19816448,1
20615424,1
21498880,1
22455040,1
23449344,1
24417280,1
25622528,1
26806528,1
27923456,1
29142784,1
30296576,1
31456256,1
32678144,1
33826048,1
34793216,1
35768320,1
36558848,1
37268736,1
37664768,1
38106112,1
38166016,1
38173184,1
38095104,1
37834496,1
37313536,1
36685056,1
35975936,1
35070720,1
34041088,1
32827904,1
31531776,1
29996288,1
28421376,1
26673664,1
24801280,1
22652928,1
20533760,1
18445824,1
16275456,1
13796352,1
11248384,1
8973568,1
6851840,1
4393728,1
2078976,1
-314880,1
-2612224,1
-4786944,1
-6961664,1
-8911360,1
-11123456,1
-13209088,1
-15186176,1
-17329664,1
-19476736,1
-21691136,1
-24105984,1
-26845184,1
-29539328,1
-32366848,1
-35193600,1
-38375936,1
-41407488,1
-44614656,1
-47820800,1
-50918656,1
-84257024,1
-86365696,1
-85626624,1
-84015360,1
-82132992,1
-80185088,1
-78203136,1
-76224000,1
-74115072,1
-72001536,1
-69644288,1
-67484160,1
-65169408,1
-62493952,1
-59891200,1
-57095936,1
-54391552,1
-51177216,1
-47929600,1
-44378880,1
-40899328,1
-37080320,1
-33185536,1
-29158656,1
-25116160,1
-21009664,1
-17093120,1
-13256192,1
-9615872,1
-5925632,1
-2468608,1
821760,1
3835904,1
6661888,1
9554176,1
12098048,1
14540800,1
16684032,1
18861312,1
21185280,1
23210752,1
64126720,1
67361280,1
70203904,1
72822016,1
74919936,1
76732160,1
78267392,1
79235840,1
79940096,1
80293888,1
80277248,1
79912960,1
79361024,1
78425600,1
77652992,1
76495872,1
75241472,1
73887744,1
72310272,1
70643968,1
68806912,1
67021312,1
64756736,1
62681088,1
60072192,1
57690112,1
54863872,1
51807488,1
48877056,1
45330176,1
41670144,1
37865984,1
33993216,1
29856000,1
25678592,1
21286400,1
17061632,1
12965888,1
8759552,1
4555008,1
598272,1
-3055872,1
-6894080,1
-10376192,1
-13753856,1
-16582912,1
-19247616,1
-21687808,1
-23856896,1
-25580544,1
-27136768,1
-28585216,1
-29531136,1
-30193920,1
-30969344,1
-31470336,1
-31651072,1
-31916800,1
-31985664,1
-32182528,1
-32006144,1
-31991040,1
-31945216,1
-31869696,1
-31630848,1
-31492096,1
-31584256,1
-31299840,1
-31122432,1
-17537536,1
-16279296,1
-15560960,1
-14819072,1
-14323200,1
-13894144,1
-13718784,1
-13489152,1
-13700864,1
-13992192,1
-14126080,1
-14518528,1
-15021824,1
-15409408,1
-15873792,1
-16358656,1
-16647680,1
-16960512,1
-17051648,1
-17030656,1
-16614912,1
-16193280,1
-15325696,1
-14427648,1
-13069824,1
-11874560,1
-10189568,1
-8481280,1
-6506752,1
-4526336,1
-2469120,1
-190720,1
1968896,1
4179456,1
6323712,1
8245504,1
10268672,1
11950848,1
13405440,1
14842624,1
15935744,1
16817152,1
17530368,1
17825536,1
17912832,1
17801984,1
17469184,1
16759296,1
15897856,1
14780160,1
13615872,1
11970560,1
10397440,1
8580608,1
6784000,1
4773120,1
2853120,1
776960,1
-1539584,1
-3858688,1
-6373376,1
-8905216,1
-11544832,1
-14176000,1
-16755712,1
-19766016,1
-22373888,1
-25240832,1
-27874048,1
-30771456,1
-33225984,1
-49227776,1
-49013248,1
-48683264,1
-48236544,1
-47648768,1
-46878976,1
-46191616,1
-45096704,1
-44125184,1
-43112448,1
-41847040,1
-40293376,1
-38661632,1
-36928256,1
-35103232,1
-32902912,1
-30786304,1
-28649472,1
-26409472,1
-24164864,1
-21974016,1
-19876352,1
-17862144,1
-15918848,1
-14142464,1
-12867840,1
-11338496,1
-9981440,1
-8933632,1
-8021760,1
-7107840,1
-6374912,1
-5732608,1
-4840960,1
-4074496,1
-3213056,1
-2149376,1
-1016320,1
256256,1
1568256,1
2984704,1
4658944,1
6301440,1
8073728,1
9927424,1
11832832,1
13734912,1
15667456,1
17155072,1
18785024,1
20349440,1
21574144,1
22610432,1
23608064,1
24492544,1
25240832,1
25885952,1
26477056,1
27031296,1
27600384,1
28268032,1
29080832,1
29771264,1
30757376,1
31803136,1
32792832,1
34117632,1
35306496,1
36468736,1
37695744,1
38652416,1
26401536,1
23817216,1
21375744,1
19060224,1
16526848,1
14152960,1
12058624,1
10105344,1
8304384,1
6678528,1
5187840,1
3755520,1
2570496,1
1525760,1
576256,1
-449280,1
-1560064,1
-2485248,1
-3535104,1
-4781312,1
-5828608,1
-7154944,1
-8594688,1
-9896192,1
-11416064,1
-12972544,1
-14663168,1
-16169216,1
-17500416,1
-18878720,1
-19938816,1
-21101568,1
-21888000,1
-22364416,1
-22683648,1
-22704384,1
-22448640,1
-21760256,1
-20889344,1
-19720960,1
-18341632,1
-16747008,1
-15230464,1
-13370368,1
-11657472,1
-10048512,1
-8454912,1
-7072768,1
-5866496,1
-4850944,1
-4277760,1
-3861504,1
-3493376,1
-3588352,1
-3817728,1
-4433408,1
-4722432,1
-5262080,1
-5668352,1
-5999616,1
-6482688,1
-6496000,1
-6381312,1
-6044928,1
-5428224,1
-4684800,1
-3737856,1
-2435840,1
-1104896,1
541952,1
2028544,1
3471616,1
5002752,1
6505216,1
7619584,1
8789248,1
9617920,1
10280704,1
10785280,1
10953472,1
10886656,1
10839552,1
10451456,1
10087680,1
9507072,1
8928512,1
5318656,1
4767744,1
3950848,1
2884352,1
1558784,1
-28416,1
-2242304,1
-4326656,1
-6915584,1
-9414400,1
-12353280,1
-15064320,1
-18159104,1
-21108736,1
-23912704,1
-26514176,1
-29137920,1
-31184384,1
-33283072,1
-34839552,1
-36239872,1
-37360384,1
-38166272,1
-38607360,1
-38919424,1
-39210496,1
-39461632,1
-39535360,1
-39663360,1
-39968256,1
-40328448,1
-40699392,1
-41449216,1
-42362368,1
-43515648,1
-44772608,1
-46212864,1
-47569920,1
-48931328,1
-50264320,1
-51406848,1
-52475648,1
-53267968,1
-53861120,1
-54027776,1
-53790208,1
-53390848,1
-52606208,1
-51463936,1
-50024192,1
-48491008,1
-46750720,1
-44791808,1
-42822912,1
-40954368,1
-38925312,1
-37299712,1
-35655168,1
-34273280,1
-32948736,1
-31808256,1
-12942336,1
-10322944,1
-7735296,1
-4862208,1
-1938944,1
1232640,1
4365824,1
7453952,1
10519808,1
13661952,1
16749056,1
19623168,1
22559488,1
25345024,1
27833856,1
30393856,1
32646400,1
34963200,1
37178368,1
39064576,1
41000192,1
42779136,1
44478976,1
46167296,1
47605248,1
48986112,1
50169088,1
51249664,1
52280832,1
53066496,1
53672704,1
54169344,1
54245376,1
54255616,1
53758208,1
53227520,1
52364544,1
51073536,1
49512192,1
47723776,1
45570560,1
43054592,1
40230144,1
37393408,1
34242560,1
30838528,1
27417856,1
24210944,1
20700928,1
17355520,1
14124288,1
11088640,1
8202240,1
5641984,1
3348224,1
1206016,1
-439552,1
-2024960,1
-3349504,1
-4577792,1
-5652224,1
-6420480,1
-7155968,1
-7945728,1
-8691456,1
-9300224,1
-9921280,1
-10552320,1
-11155712,1
-11724800,1
-12320256,1
-12795392,1
-13216000,1
-13564160,1
-13717248,1
-13791232,1
-13806592,1
-13605120,1
876032,1
1466112,1
1849088,1
2162432,1
2217216,1
2114816,1
1947904,1
1845760,1
1344512,1
1333248,1
786176,1
502016,1
238848,1
107776,1
-17920,1
259840,1
499968,1
973824,1
1640448,1
2557184,1
3657472,1
4892928,1
6187520,1
7764224,1
9363712,1
10994944,1
12673024,1
14575104,1
16205568,1
17767936,1
19316992,1
20691968,1
21972480,1
23169792,1
24173824,1
24931072,1
25729536,1
26467072,1
27074304,1
27553024,1
28187648,1
28756480,1
29347072,1
29976320,1
30860544,1
31696128,1
32461568,1
33326592,1
34392576,1
35286784,1
36006912,1
36545280,1
37022720,1
37235712,1
37038592,1
36530688,1
35550208,1
34017792,1
32191744,1
29953792,1
27390976,1
24377344,1
20967680,1
17321216,1
13554944,1
9629952,1
5621248,1
1853952,1
-2059520,1
-6115840,1
-10052608,1
-13763328,1
-17714176,1
-21346304,1
-24751104,1
-28154880,1
-31026176,1
-33936384,1
-36623104,1
-39015936,1
-41296896,1
-43259136,1
-45307136,1
-46768128,1
-48453376,1
-49837824,1
-51195648,1
-52218880,1
-53327872,1
-54302208,1
-57154560,1
-56477184,1
-55888384,1
-55158016,1
-54656000,1
-53901056,1
-53269504,1
-52772096,1
-52434432,1
-51906304,1
-51767040,1
-51441920,1
-51501056,1
-51283712,1
-51226880,1
-50907904,1
-50911744,1
-50452480,1
-49927936,1
