"Graph 0"
98806528.000000
91628800.000000
83933440.000000
75947264.000000
66951936.000000
57629440.000000
47787776.000000
37901824.000000
27606528.000000
17091072.000000
6636800.000000
-3910400.000000
-14654976.000000
-24670208.000000
-34327296.000000
-43471104.000000
-51638016.000000
-59273216.000000
-65852672.000000
-71726336.000000
-75967488.000000
-79423232.000000
-81734912.000000
-82904576.000000
-82778624.000000
-81652992.000000
-79288064.000000
-75794688.000000
-71595008.000000
-66209024.000000
-60220160.000000
-53376512.000000
-45841664.000000
-37521408.000000
-28837120.000000
-19614208.000000
-10264832.000000
-761088.000000
8898560.000000
18086400.000000
27169792.000000
35982848.000000
44841728.000000
53561600.000000
62092544.000000
70049024.000000
77990144.000000
85331200.000000
92508928.000000
99307008.000000
105656064.000000
111886592.000000
117672704.000000
123439360.000000
182091264.000000
186756352.000000
191451904.000000
196389120.000000
201401344.000000
206854400.000000
212373760.000000
217893888.000000
223720192.000000
229609472.000000
235606528.000000
242065664.000000
248041728.000000
253936640.000000
259685632.000000
265157632.000000
270189568.000000
274903296.000000
278769152.000000
282400256.000000
285089536.000000
286906368.000000
287825152.000000
287613184.000000
286525696.000000
284222976.000000
280879104.000000
276284672.000000
270709504.000000
264058368.000000
256249856.000000
247256832.000000
237311488.000000
226360832.000000
214160384.000000
201448448.000000
187720448.000000
173394688.000000
158664192.000000
143340288.000000
127595264.000000
111523328.000000
95033344.000000
78756352.000000
62161408.000000
-137489152.000000
-145186304.000000
-151337472.000000
-156323072.000000
-159914496.000000
-162018048.000000
-162946816.000000
-162460672.000000
-160707584.000000
-157615360.000000
-153131776.000000
-147827968.000000
-141552384.000000
-134567424.000000
-127400192.000000
-119328000.000000
-111084800.000000
-102777344.000000
-93862400.000000
-85120512.000000
-75801856.000000
-66861824.000000
-57769216.000000
-48632832.000000
-39425280.000000
-30373376.000000
-21347584.000000
-12931584.000000
-4333056.000000
3511552.000000
10590976.000000
16953856.000000
22850560.000000
27983872.000000
32058624.000000
35212544.000000
37324544.000000
38209792.000000
37767936.000000
36264704.000000
33457152.000000
29149184.000000
23204608.000000
15784192.000000
6772224.000000
-3960832.000000
-16739072.000000
-31294976.000000
-47485952.000000
-338171904.000000
-352973824.000000
-365610240.000000
-375959040.000000
-384105472.000000
-389812992.000000
-392744192.000000
-393408768.000000
-391540224.000000
-387143936.000000
-380331520.000000
-371430400.000000
-360323328.000000
-347822080.000000
-333206016.000000
-317622016.000000
-300848896.000000
-282807808.000000
-264674816.000000
-245865984.000000
-226861568.000000
-208668672.000000
-190201600.000000
-173300224.000000
-157406464.000000
-142479616.000000
-129534976.000000
-117736192.000000
-108187392.000000
-100532736.000000
-94974976.000000
-91414784.000000
-90114816.000000
-90900480.000000
-93830400.000000
-98568960.000000
-105333248.000000
-113639168.000000
-273292288.000000
-277199616.000000
-278998784.000000
-278284800.000000
-275533824.000000
-270440192.000000
-263015680.000000
-253413632.000000
-241140480.000000
-227224320.000000
-210719744.000000
-193024000.000000
-173617152.000000
-153085952.000000
-131361792.000000
-108866048.000000
-86108416.000000
-62622464.000000
-38447872.000000
-15324160.000000
7336960.000000
28349696.000000
48487424.000000
67724288.000000
86044672.000000
102409216.000000
117356032.000000
131046400.000000
142594304.000000
152545280.000000
160478976.000000
166723840.000000
170715392.000000
173274112.000000
174116864.000000
173491200.000000
171153920.000000
167588864.000000
162715648.000000
157076736.000000
150122496.000000
142705920.000000
134845184.000000
45889536.000000
46900480.000000
48575488.000000
51433472.000000
54644736.000000
58718464.000000
63343360.000000
68193280.000000
73654528.000000
79103744.000000
84626432.000000
90187520.000000
95393024.000000
100436224.000000
104876288.000000
108918016.000000
112336896.000000
114903296.000000
116772608.000000
117669888.000000
117559040.000000
116479232.000000
114287360.000000
110950144.000000
106723072.000000
101277696.000000
94827776.000000
87509760.000000
78909952.000000
69700608.000000
59651840.000000
48892416.000000
37489920.000000
25767680.000000
13569536.000000
1138176.000000
-11666688.000000
-24787200.000000
-38063104.000000
-50880512.000000
-63085824.000000
-75104000.000000
-85911296.000000
-95823872.000000
-105035008.000000
-112991744.000000
-120090624.000000
-125552384.000000
-129860096.000000
-132858112.000000
-134793216.000000
-135519744.000000
-51681536.000000
-45024768.000000
-38714112.000000
-33145856.000000
-27796992.000000
-22958080.000000
-18867200.000000
-15178752.000000
-12133120.000000
-9738240.000000
-7799296.000000
-6246144.000000
-5318656.000000
-4870144.000000
-4502016.000000
-4559104.000000
-4680960.000000
-5016064.000000
-5288192.000000
-5711360.000000
-6059264.000000
-6157312.000000
-5854720.000000
-4864000.000000
-2533120.000000
786432.000000
5556480.000000
11342080.000000
18524160.000000
26704128.000000
35681024.000000
45829376.000000
56656128.000000
68736000.000000
82392320.000000
97004032.000000
112427264.000000
129024000.000000
145631232.000000
162374400.000000
178906624.000000
195885056.000000
213382656.000000
230716160.000000
247638784.000000
264658432.000000
280350976.000000
295094528.000000
308899328.000000
321259264.000000
332951808.000000
342929664.000000
351770368.000000
358940160.000000
364615936.000000
368165120.000000
370046464.000000
369881600.000000
367316992.000000
137419264.000000
117225728.000000
96932608.000000
77790720.000000
58605056.000000
39431936.000000
21622784.000000
4713984.000000
-11773952.000000
-27327232.000000
-41633024.000000
-54820608.000000
-65988096.000000
-76228864.000000
-84396032.000000
-91139328.000000
-96447232.000000
-100045568.000000
-102323712.000000
-102965504.000000
-102416896.000000
-100339968.000000
-97334528.000000
-93256448.000000
-88203520.000000
-82786304.000000
-76604928.000000
-70424576.000000
-63816704.000000
-57389824.000000
-51112704.000000
-45619200.000000
-40690176.000000
-36429056.000000
-33072896.000000
-30858752.000000
-29794560.000000
-30056192.000000
-31767808.000000
-34652160.000000
-38917376.000000
-44383488.000000
-51306496.000000
-59486208.000000
-68663040.000000
-78798848.000000
-89981184.000000
-101865216.000000
-114644736.000000
-127339264.000000
-251997440.000000
-252162048.000000
-250709248.000000
-247940608.000000
-243779328.000000
-238141696.000000
-230872576.000000
-222806784.000000
-213530368.000000
-203074304.000000
-191872000.000000
-179719424.000000
-167334144.000000
-154342400.000000
-140785920.000000
-127258880.000000
-113420800.000000
-100267520.000000
-87286784.000000
-74210304.000000
-62276864.000000
-50399232.000000
-39630592.000000
-29819392.000000
-21094656.000000
-13098240.000000
-6441984.000000
-535040.000000
3947008.000000
7366144.000000
9573120.000000
10844928.000000
10959616.000000
10171648.000000
8663296.000000
6562816.000000
3786496.000000
358400.000000
-3408128.000000
-7629056.000000
-12143360.000000
-16567808.000000
-20677888.000000
-24819712.000000
-28645632.000000
-32097536.000000
-34940928.000000
-37258496.000000
-38758656.000000
-39450624.000000
-39577856.000000
23145472.000000
27717888.000000
32205824.000000
36001792.000000
39368960.000000
41845504.000000
44124416.000000
45666816.000000
46319360.000000
46319104.000000
45679872.000000
44147456.000000
41829376.000000
38691072.000000
34971136.000000
30451456.000000
25201152.000000
19830528.000000
13321472.000000
6469120.000000
-542464.000000
-8462848.000000
-16368384.000000
-24723968.000000
-33292544.000000
-41420544.000000
-49211136.000000
-56881408.000000
-63795200.000000
-70538240.000000
-76424448.000000
-81650432.000000
-85966592.000000
-89243904.000000
-91710464.000000
-93100288.000000
-93384704.000000
-92651264.000000
-90965248.000000
-88164608.000000
-84369920.000000
-79893248.000000
-74589952.000000
-68873984.000000
-62210048.000000
-55005184.000000
-47460864.000000
-39529216.000000
-31162368.000000
-23150848.000000
-14840320.000000
-6815488.000000
1042176.000000
8294656.000000
14949120.000000
21285120.000000
27320320.000000
32855296.000000
37824768.000000
42535424.000000
46314496.000000
49711616.000000
63805184.000000
65186560.000000
66601728.000000
68362496.000000
70267136.000000
72532736.000000
75156224.000000
78075392.000000
81423360.000000
84865536.000000
88789760.000000
92891904.000000
97408256.000000
102323200.000000
107244032.000000
112347136.000000
117727232.000000
123191296.000000
128680448.000000
134250240.000000
139449344.000000
144955648.000000
150155264.000000
155005184.000000
159636736.000000
163794176.000000
167682304.000000
171105024.000000
173956352.000000
176116736.000000
177611520.000000
178355456.000000
178519040.000000
177940736.000000
176448768.000000
174397184.000000
171488768.000000
167854080.000000
163386880.000000
158634240.000000
153276160.000000
147370496.000000
141096448.000000
134417408.000000
127962112.000000
120985344.000000
113964544.000000
107290880.000000
100704768.000000
47081728.000000
47718144.000000
48297472.000000
49249024.000000
50332160.000000
51587072.000000
52877056.000000
53938944.000000
55208704.000000
56168448.000000
56973568.000000
57450240.000000
57762816.000000
57711104.000000
57270784.000000
56499712.000000
55058944.000000
53459968.000000
51102976.000000
48570112.000000
45421312.000000
41925888.000000
37681664.000000
33042944.000000
28088576.000000
22716928.000000
16746752.000000
10609920.000000
3920128.000000
-3000064.000000
-10414592.000000
-17854720.000000
-25589760.000000
-33507840.000000
-41194240.000000
-48672000.000000
-56135936.000000
-63380480.000000
-70112256.000000
-76741888.000000
-82806528.000000
-88304640.000000
-93278464.000000
-97382912.000000
-101113344.000000
-104074240.000000
-106364672.000000
-107773696.000000
-108745984.000000
-108794880.000000
-108577536.000000
-107605248.000000
-106186240.000000
-104251392.000000
-102257408.000000
-81004544.000000
-83067392.000000
-85631744.000000
-88608512.000000
-92083712.000000
-95544832.000000
-99606528.000000
-103673600.000000
-107616768.000000
-111712000.000000
-115762176.000000
-119487232.000000
-123129088.000000
-126716928.000000
-129685248.000000
-132306432.000000
-134481408.000000
-136057600.000000
-137176320.000000
-137494016.000000
-137383168.000000
-136496896.000000
-134899456.000000
-132632576.000000
-129463808.000000
-125753344.000000
-120894464.000000
-115428864.000000
-108781312.000000
-101601536.000000
-93453312.000000
-84359424.000000
-74222592.000000
-63153152.000000
-50643200.000000
-37363968.000000
-22509568.000000
-7008768.000000
8992256.000000
24754944.000000
40463872.000000
55908608.000000
71379968.000000
226125824.000000
230479872.000000
233425152.000000
235010304.000000
235164928.000000
233623808.000000
230873088.000000
226801920.000000
221882880.000000
215911936.000000
208808192.000000
200897280.000000
191279616.000000
180823808.000000
169267456.000000
156242176.000000
142437376.000000
127683840.000000
111979520.000000
95903744.000000
78802688.000000
61349632.000000
43556608.000000
24904704.000000
6571520.000000
-11772160.000000
-31558400.000000
-50156288.000000
-68387840.000000
-86195456.000000
-102631936.000000
-118764800.000000
-133409280.000000
-147099136.000000
-159442944.000000
-170454528.000000
-179931392.000000
-188233984.000000
-195058176.000000
-200746496.000000
-204994048.000000
-208083968.000000
-210188544.000000
-211252992.000000
-182342656.000000
-183415040.000000
-185081856.000000
-187163392.000000
-190322944.000000
-194018560.000000
-198485504.000000
-203799040.000000
-209836288.000000
-216095232.000000
-222900480.000000
-230221056.000000
-237700352.000000
-245681152.000000
-253834752.000000
-262167808.000000
-270577408.000000
-278428416.000000
-286099456.000000
-292801280.000000
-299106048.000000
-304688896.000000
-309329408.000000
-313069568.000000
-315910912.000000
-317186048.000000
-317580288.000000
-316372736.000000
-314000384.000000
-310036480.000000
-304865280.000000
-298194432.000000
-290144256.000000
-281014784.000000
-270378240.000000
-258705152.000000
-44690176.000000
-33310976.000000
-22776320.000000
-13090560.000000
-4520448.000000
3032832.000000
9549824.000000
15289344.000000
20007168.000000
23949824.000000
27130368.000000
29708032.000000
31559680.000000
32988416.000000
33934592.000000
34481920.000000
34789888.000000
34872064.000000
34968320.000000
34772992.000000
34744576.000000
34816000.000000
34783232.000000
35080704.000000
35519232.000000
36112384.000000
36939008.000000
38114816.000000
39176192.000000
40854272.000000
42523136.000000
44701184.000000
46839296.000000
49284608.000000
51845376.000000
54495744.000000
57347072.000000
60083200.000000
62783744.000000
65439744.000000
67770624.000000
70001920.000000
72018944.000000
73430016.000000
74255872.000000
74706432.000000
74586624.000000
73673984.000000
72435200.000000
70314496.000000
67591936.000000
64229888.000000
60219904.000000
55214080.000000
49720832.000000
43471360.000000
36686080.000000
29463296.000000
21723136.000000
13469696.000000
5064192.000000
-3731968.000000
-12871936.000000
-22082304.000000
-31556096.000000
-40937216.000000
-49826816.000000
-58747392.000000
-99500288.000000
-92646656.000000
-84345088.000000
-74506752.000000
-62765568.000000
-49275136.000000
-33401856.000000
-15077120.000000
4730880.000000
25374720.000000
46049280.000000
66741504.000000
88532480.000000
109745920.000000
131476736.000000
153255936.000000
175389696.000000
197116928.000000
217459712.000000
236774400.000000
254957312.000000
271518976.000000
286870016.000000
301309952.000000
314344448.000000
325882880.000000
335805696.000000
343602176.000000
349313792.000000
352717056.000000
353835776.000000
353429248.000000
351150592.000000
347665920.000000
342202624.000000
335143680.000000
326351360.000000
315493376.000000
303334400.000000
289915136.000000
275272704.000000
260192000.000000
244917760.000000
229098240.000000
213372672.000000
196989184.000000
181137920.000000
165518336.000000
47982848.000000
51088896.000000
55179520.000000
60376832.000000
66558208.000000
73857280.000000
81548032.000000
89597696.000000
98027776.000000
106080256.000000
113968640.000000
121507072.000000
128153856.000000
133817088.000000
138391296.000000
141735680.000000
143852032.000000
143943680.000000
142325760.000000
138539776.000000
132764928.000000
125242112.000000
115497216.000000
103996416.000000
90512640.000000
75016704.000000
58436096.000000
40466432.000000
20426240.000000
123648.000000
-21762560.000000
-44557056.000000
-67865600.000000
-90781440.000000
-113628928.000000
-136057600.000000
-158040320.000000
-178655744.000000
-198868736.000000
-216925184.000000
-233297664.000000
-248065024.000000
-260761344.000000
-271470848.000000
-279957760.000000
-285957376.000000
-289888512.000000
-291432448.000000
-119205632.000000
-103449344.000000
-88535808.000000
-74017280.000000
-60820480.000000
-48559104.000000
-37733120.000000
-28467200.000000
-20766464.000000
-14861056.000000
-10627328.000000
-8059904.000000
-7222016.000000
-8124416.000000
-10712320.000000
-14592256.000000
-20355072.000000
-27043840.000000
-34839808.000000
-43569408.000000
-53032704.000000
-63061760.000000
-73554432.000000
-83920128.000000
-94433024.000000
-104497152.000000
-113787136.000000
-122429440.000000
-130130176.000000
-136638208.000000
-142148864.000000
-146129408.000000
-148743680.000000
-149771520.000000
-149299712.000000
-147214080.000000
-143629312.000000
-138565120.000000
-132000512.000000
-124207872.000000
-114840064.000000
-104706048.000000
-93859840.000000
62046720.000000
66127360.000000
68875008.000000
70260480.000000
70451712.000000
69259520.000000
66533376.000000
62776320.000000
57716224.000000
51491328.000000
44206592.000000
35856128.000000
26825728.000000
16947456.000000
6637312.000000
-3829760.000000
-15377664.000000
-26600704.000000
-37627648.000000
-48377088.000000
-58443776.000000
-67570944.000000
-76122112.000000
-83232256.000000
-89391104.000000
-94351616.000000
-97788416.000000
-99916032.000000
-100979200.000000
-100569600.000000
-98690048.000000
-95983104.000000
-91602432.000000
-86482432.000000
-80568064.000000
-73591040.000000
-66140672.000000
-57735168.000000
-49191680.000000
-40486656.000000
-31385856.000000
-22298368.000000
-13352448.000000
-4461056.000000
4185344.000000
12385792.000000
19667968.000000
26684160.000000
33559040.000000
39518464.000000
45012736.000000
50013952.000000
54188288.000000
58162432.000000
61540864.000000
64249344.000000
66791936.000000
68676096.000000
70287360.000000
71611648.000000
72553472.000000
95923968.000000
101153792.000000
106908416.000000
113465856.000000
120424704.000000
127766784.000000
135810816.000000
143996928.000000
152873984.000000
161729024.000000
170945280.000000
180133632.000000
189724160.000000
198834944.000000
208012288.000000
216783104.000000
225023744.000000
233036544.000000
240189440.000000
246708480.000000
252231936.000000
256914944.000000
260447744.000000
263068160.000000
264540160.000000
264489728.000000
263323136.000000
261253376.000000
257649408.000000
252880640.000000
247141632.000000
240388352.000000
232597760.000000
223765504.000000
214223616.000000
204221696.000000
193452288.000000
182268672.000000
170897664.000000
158793472.000000
147166720.000000
135717632.000000
124249344.000000
113122048.000000
102250752.000000
5164032.000000
3542784.000000
2314240.000000
1272320.000000
707328.000000
356608.000000
374784.000000
379648.000000
707584.000000
1404160.000000
2154240.000000
3134720.000000
4477952.000000
6095360.000000
7438848.000000
9020416.000000
10338304.000000
11269120.000000
11811840.000000
12077568.000000
12323072.000000
12454400.000000
12694528.000000
13015552.000000
13223936.000000
13248000.000000
13167360.000000
12822528.000000
12705792.000000
12455936.000000
12644352.000000
13141760.000000
14140672.000000
15794432.000000
17978368.000000
20317952.000000
23241984.000000
26376960.000000
30004224.000000
34148352.000000
38596608.000000
43740928.000000
49278208.000000
54914048.000000
60623104.000000
65967616.000000
71249152.000000
75933440.000000
80039424.000000
83315456.000000
85805056.000000
87037184.000000
87304448.000000
86220288.000000
83537408.000000
79019520.000000
73108992.000000
65222912.000000
56073472.000000
45056768.000000
31974656.000000
17266176.000000
952832.000000
-17405440.000000
-37206528.000000
-58819840.000000
-81141248.000000
-104605440.000000
-128487680.000000
-152353536.000000
-176714496.000000
-201703936.000000
-225281536.000000
-248117760.000000
-364266240.000000
-356783360.000000
-346946816.000000
-335727872.000000
-323116288.000000
-309408512.000000
-294757376.000000
-279667456.000000
-263990528.000000
-248669952.000000
-233107712.000000
-218842624.000000
-205219584.000000
-192983040.000000
-182108672.000000
-172690688.000000
-164941568.000000
-159466240.000000
-155845120.000000
-154570240.000000
-155203584.000000
-158198016.000000
-162937600.000000
-169711104.000000
-178392064.000000
-188905216.000000
-200931840.000000
-214133248.000000
-228232448.000000
-243210752.000000
-258435328.000000
-273740800.000000
-288960000.000000
-303356160.000000
-316984576.000000
-329507328.000000
-273036544.000000
-253174784.000000
-231904512.000000
-208515072.000000
-184372480.000000
-159201280.000000
-133318912.000000
-107380736.000000
-80973056.000000
-54598144.000000
-29249024.000000
-3867136.000000
19650816.000000
41317120.000000
61719552.000000
80399616.000000
97410816.000000
113072384.000000
126678784.000000
138772480.000000
148394752.000000
156210944.000000
162223616.000000
165949184.000000
168130304.000000
168362752.000000
167039488.000000
164050688.000000
159322368.000000
153606144.000000
146507520.000000
138849536.000000
130310912.000000
121180928.000000
112015872.000000
102378240.000000
93260288.000000
84138496.000000
75437312.000000
67309312.000000
60031488.000000
53657600.000000
48321792.000000
44434688.000000
41765888.000000
40256512.000000
40227328.000000
41657856.000000
44391168.000000
48392192.000000
185766912.000000
193364224.000000
200075520.000000
205213440.000000
209017600.000000
211329536.000000
212498432.000000
211725824.000000
209756928.000000
206268928.000000
200973056.000000
194842624.000000
186990080.000000
177592576.000000
167309056.000000
156027648.000000
143222528.000000
130150144.000000
115961600.000000
101816832.000000
87053824.000000
71972096.000000
56800768.000000
41805568.000000
27098368.000000
12484864.000000
-1101312.000000
-14717440.000000
-27362304.000000
-38830336.000000
-49164032.000000
-58117888.000000
-65614080.000000
-71648768.000000
-76414976.000000
-79428096.000000
-80920576.000000
-81055232.000000
-79840512.000000
-77298432.000000
-73387264.000000
-68596992.000000
-62932480.000000
-56451840.000000
-49639936.000000
-42001664.000000
-33940480.000000
-26035968.000000
-17724160.000000
-9880832.000000
26633728.000000
23066368.000000
19108864.000000
14512896.000000
9660672.000000
4818944.000000
-423936.000000
-5557760.000000
-10653440.000000
-15260928.000000
-19411968.000000
-23148032.000000
-26279168.000000
-28634112.000000
-30274816.000000
-31170560.000000
-31251968.000000
-31002112.000000
-30312448.000000
-29035008.000000
-26909952.000000
-23554816.000000
-18458624.000000
-11121408.000000
-1964032.000000
9365504.000000
21149952.000000
33880064.000000
47352064.000000
61594880.000000
77927680.000000
95679744.000000
115525888.000000
138193664.000000
161043968.000000
184577280.000000
207580160.000000
228919552.000000
249607936.000000
269740544.000000
289694208.000000
310751744.000000
331102464.000000
351263232.000000
370660096.000000
387161344.000000
401445632.000000
412997120.000000
422149120.000000
429589760.000000
435132928.000000
439454976.000000
441838848.000000
441846272.000000
438487040.000000
103347200.000000
74409728.000000
45423360.000000
16724736.000000
-11260928.000000
-40556800.000000
-68265984.000000
-94593536.000000
-119065088.000000
-141657088.000000
-162342144.000000
-181069824.000000
-197677056.000000
-212568576.000000
-224851968.000000
-234700544.000000
-242299392.000000
-247286272.000000
-249982976.000000
-250409472.000000
-248866304.000000
-245272576.000000
-239989760.000000
-233031424.000000
-224867584.000000
-215329536.000000
-204784384.000000
-193791488.000000
-182533632.000000
-171464192.000000
-160921088.000000
-151313152.000000
-142473984.000000
-135046656.000000
-129348352.000000
-125319680.000000
-123808000.000000
-124351488.000000
-127371008.000000
-374020352.000000
-395858944.000000
-416375552.000000
-435492864.000000
-452052736.000000
-466389248.000000
-477888768.000000
-487137536.000000
-493364480.000000
-496662016.000000
-496983296.000000
-494213120.000000
-488387840.000000
-479486720.000000
-467476224.000000
-452532480.000000
-434334976.000000
-414252544.000000
-392020224.000000
-367657728.000000
-341538560.000000
-314001920.000000
-284621568.000000
-254771712.000000
-223193600.000000
-192298752.000000
-161333248.000000
-131031552.000000
-100665344.000000
-71087360.000000
-41973760.000000
-14623744.000000
12222464.000000
35475712.000000
57470720.000000
77576448.000000
96036864.000000
112644864.000000
127530496.000000
135614976.000000
128877824.000000
122632448.000000
116530176.000000
110833664.000000
105964288.000000
101440256.000000
97968640.000000
95538432.000000
94134784.000000
93841920.000000
94612992.000000
96612096.000000
99605760.000000
103593472.000000
108667392.000000
114426624.000000
121061632.000000
128258816.000000
135911424.000000
143854080.000000
152234240.000000
160423936.000000
168701184.000000
176485120.000000
183397376.000000
190335744.000000
196108288.000000
200838656.000000
204662784.000000
207414272.000000
208655360.000000
208522496.000000
206959872.000000
203789056.000000
199069952.000000
192746240.000000
184381952.000000
174757888.000000
163550976.000000
151115008.000000
137125376.000000
121573120.000000
104895232.000000
87526656.000000
69061632.000000
50629120.000000
-189715200.000000
-197257472.000000
-203165696.000000
-207393280.000000
-210164736.000000
-211432960.000000
-211225600.000000
-209855488.000000
-207013120.000000
-203261952.000000
-198385408.000000
-192486144.000000
-185819904.000000
-178436352.000000
-170350592.000000
-162050048.000000
-153315328.000000
-144315648.000000
-135301888.000000
-126282496.000000
-117008640.000000
-107841792.000000
-98720000.000000
-90156032.000000
-81804544.000000
-73450240.000000
-65699072.000000
-58128128.000000
-50888192.000000
-44027648.000000
-37236992.000000
-30928128.000000
-24643840.000000
-18684672.000000
-13009664.000000
-7370496.000000
-1744640.000000
3570688.000000
8973824.000000
14192896.000000
19560192.000000
25393920.000000
30995968.000000
37254400.000000
43444480.000000
186682624.000000
199409664.000000
211264768.000000
222780416.000000
233911040.000000
244520960.000000
254715392.000000
263837952.000000
272145664.000000
279293696.000000
285628160.000000
290594048.000000
294627328.000000
297219328.000000
298637824.000000
298791424.000000
297758720.000000
295766016.000000
292341248.000000
288130560.000000
282575104.000000
276201984.000000
269088000.000000
261164032.000000
252805632.000000
243969024.000000
234574336.000000
225113600.000000
215321088.000000
205627136.000000
195918592.000000
186308608.000000
176722432.000000
167357952.000000
158058752.000000
149259776.000000
140694784.000000
132453120.000000
124559616.000000
116739584.000000
109628928.000000
102405376.000000
95694080.000000
88994816.000000
82676480.000000
76330496.000000
-15151360.000000
-22372096.000000
-29496576.000000
-36631808.000000
-43473152.000000
-50155520.000000
-56706816.000000
-62729728.000000
-68246528.000000
-73213184.000000
-77085184.000000
-79853312.000000
-81707776.000000
-82205440.000000
-82124544.000000
-81510656.000000
-80374272.000000
-78677760.000000
-76445184.000000
-73427456.000000
-69268736.000000
-64188928.000000
-58222336.000000
-51831040.000000
-45267712.000000
-38344448.000000
-31337728.000000
-24094976.000000
-16672000.000000
-8989952.000000
-877568.000000
7119104.000000
14664192.000000
21257216.000000
27279872.000000
32310272.000000
36133888.000000
39386368.000000
41460480.000000
43156736.000000
43557376.000000
42761472.000000
40758528.000000
37438720.000000
32327680.000000
25561600.000000
17612288.000000
8343552.000000
-1715712.000000
-13623040.000000
-26871296.000000
-40920320.000000
-55579648.000000
-71189760.000000
-87372800.000000
-104033536.000000
-120413440.000000
-136477952.000000
-233296640.000000
-228143616.000000
-221621248.000000
-213750784.000000
-204961792.000000
-194814720.000000
-184278784.000000
-173406976.000000
-161991424.000000
-150651648.000000
-139330304.000000
-128530432.000000
-118310912.000000
-108921600.000000
-100556288.000000
-93275648.000000
-87130880.000000
-82567680.000000
-79499776.000000
-77915904.000000
-78058240.000000
-80144128.000000
-83571712.000000
-88919296.000000
-95825920.000000
-104148736.000000
-114030592.000000
-125205760.000000
-137587712.000000
-151259136.000000
-165370112.000000
-180228096.000000
-195682048.000000
-211321088.000000
-227238144.000000
-242621696.000000
-257285376.000000
-271605760.000000
-299455232.000000
-288390144.000000
-275821056.000000
-261880064.000000
-246835968.000000
-230657792.000000
-213747712.000000
-195842048.000000
